Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24033PL1_5230_0001,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Forest,9397.5115353000001,7734.5696406999996,7621.8520816,7579.3106389000004,7544.5882566,7580.3789980000001,6616.4838566999997,6142.1029963999999,6583.5529022216806,6610.4610176086417,7620.76496812,7620.0402258000004
A24033PL1_5230_0001,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,439.3612061,221.82940669999999,221.82940669999999,221.82940669999999,221.82940669999999,221.82940669999999,221.82940669999999,221.82940669999999,221.82940673828125,221.82940673828125,221.82939278000001,221.82938350000001
A24033PL1_5230_0001,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Septic,1172.8530270000001,2479.9809570000002,2587.8530270000001,2641.3439939999998,2693.5310060000002,2745.7009280000002,2163.1750489999999,2434.2189939999998,2508.718994140625,2552.074951171875,2290.1540528,2091.6880700000002
A24033PL1_5230_0001,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Stormwater,9254.8579716000004,10368.389954,9709.5818486000007,9033.3342288999993,9252.6880192999997,9281.7568370999998,14659.171141999999,16595.879150000001,12572.71337890625,12360.23388671875,9155.4951472400007,8786.1040130000001
A24033PL1_5230_0001,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Wastewater,76.922271730000006,0,0,0.407368213,0.407368213,0.407368213,5.284433842,5.284433842,5.284433841705321,5.284433841705321,3.1680560658,5.280093443
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Agriculture,414.62485894000002,227.31952351000001,213.87123303000001,205.40034423,192.35763990000001,187.86999703999999,177.55567217000001,159.90193181999999,151.21033620834348,140.4791063666344,177.87418927800002,153.87616011
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Forest,2782.4489133000002,1210.2919314999999,1287.8742824999999,2225.0626293999999,2307.0529937000001,2464.992859,3157.5619587000001,1008.4352808,1818.3064517974849,1995.4325504302976,1305.7899603599999,1317.7337456
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Non-Tidal Atm,8.189047813,4.134572983,4.134572983,4.134572983,4.134572983,4.134572983,4.134572983,4.134572983,4.134572982788087,4.134572982788087,4.1345729668,4.134572956
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,88148.231964999999,69303.429782000007,66344.080904000002,59169.555817,59013.776103999997,58832.038391000002,55837.532657000003,65552.542902000001,59326.382263183601,58889.753356933608,53456.522585600003,44864.817040000002
A24033PL2_4810_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,168.04379270000001,180.2239075,180.2239075,180.2239075,180.2239075,180.2239075,364.71759029999998,364.71759029999998,364.71759033203131,364.71759033203131,137.61035408200001,109.20131847
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Forest,450.49888994999998,112.1686292,141.69774866,301.26900676000002,327.45351126999998,357.54338362999999,176.81120300000001,222.80253003000001,231.15530967712402,263.40125679969788,145.20390407600001,147.54134102
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Non-Tidal Atm,777.5916138,392.59869379999998,392.59869379999998,392.59869379999998,392.59869379999998,392.59869379999998,392.59869379999998,392.59869379999998,392.59869384765625,392.59869384765625,392.59869343999998,392.59869320000001
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,14109.888338000001,12260.175073,11702.617018000001,10483.147493,10398.374277999999,10349.295898,10834.870117,10587.50879,10558.10546875,10478.0859375,9422.7243566800007,7902.7959158000003
A24033PL2_4811_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,1.016950011,1.016950011,1.016950011,1.017784953,1.017784953,1.017784953117371,1.017784953117371,0.6101700192,1.016950032
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Agriculture,4385.1584451999997,2400.7028022,2295.0560951000002,2203.1450227999999,2056.9170242999999,2009.3709795,1900.1177187000001,1719.9432949,1627.5329594612122,1513.3663473129277,2095.4293888400002,1962.344918
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Forest,5951.7132571000002,5219.3637691000004,5190.6274720000001,5123.5877536999997,5134.5040736000001,5145.8292996,5268.2248691000004,5177.0062183,5204.2618255615243,5209.0789909362802,5178.0055034799998,5169.5908577999999
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Non-Tidal Atm,176.1726074,88.947906489999994,88.947906489999994,88.947906489999994,88.947906489999994,88.947906489999994,88.947906489999994,88.947906489999994,88.947906494140625,88.947906494140625,88.947907450000002,88.947908089999999
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Septic,624.61389159999999,1026.109009,1077.2459719999999,1097.029053,1119.3420410000001,1139.4520259999999,957.97583010000005,941.54907230000003,915.72058105468773,882.19927978515648,917.77120381999998,811.45469170000001
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Stormwater,2421.5967102,2304.4030151000002,2211.1438751000001,2102.7006148,2118.9239425000001,2114.8168332999999,1600.0374145000001,1572.8454893999999,1555.3157958984377,1537.4671936035156,2020.4122886600001,1893.2578977000001
A24033PL2_5300_5630,24033,PRINCE GEORGES,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,4.096264839,4.096264839,4.096264839172363,4.096264839172363,0,
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Agriculture,67.097817382000002,36.719338827000001,34.521298938000001,33.219631649999997,31.376070290000001,30.246940836,28.566755730000001,25.895346179000001,24.576559968292717,22.724764078855515,28.716761770800002,24.847070326000001
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Forest,1264.3333054,1209.9412155,1385.9885638999999,1432.5762251000001,1514.2718047000001,1595.123165,1625.9309917,649.82285836999995,998.39194011688244,1100.2628870010376,1377.9944603599999,1372.665058
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Non-Tidal Atm,830.7927856,419.45941160000001,419.45941160000001,419.45941160000001,419.45941160000001,419.45941160000001,419.45941160000001,419.45941160000001,419.45941162109375,419.45941162109375,419.45941213999998,419.45941249999998
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Septic,135.93840030000001,100.3052979,99.193496699999997,98.645477290000002,98.645469669999997,98.646202090000003,258.96569820000002,4386.9399409999996,4381.27783203125,4277.02978515625,76.839568439999994,61.936949599999998
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,41461.930111000001,31027.075183000001,30227.119389,29468.252628999999,29217.651879000001,29100.62012,28943.340820000001,33116.219245,30352.4794921875,30089.6591796875,25433.799324600001,22238.252615000001
A24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,2786331,901085.5,924447,881158.125,662368.1875,583186.125,564846.125,685089.5,471194.40625,480305,884211.96,857388.6
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Agriculture,1311.1734455999999,718.80299293999997,679.35665902999995,651.90443641000002,610.36241066000002,596.37482754999996,564.00934261999998,508.66289167000002,480.27086353302002,446.72018814086914,568.39223031200004,494.41594450000002
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Forest,3082.4631500999999,1506.4693981999999,1569.5063319000001,1795.4452214,1844.5119553,1983.1525118,2398.2381513,1522.0021457,1739.9523773193359,1838.3220386505122,1565.57457834,1562.9534093
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Non-Tidal Atm,507.48181149999999,256.2228088,256.2228088,256.2228088,256.2228088,256.2228088,256.2228088,256.2228088,256.22280883789062,256.22280883789062,256.22281071999998,256.22281199999998
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Septic,1545.170044,1587.0729980000001,1583.01001,1583.01001,1579.1949460000001,1579.2070309999999,1430.4770510000001,1489.230957,1483.68798828125,1470.27099609375,1229.5626018400001,993.93099640000003
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,32526.330217999999,29276.514685999999,27380.434741000001,25137.231878999999,24914.255301000001,24559.78442,22983.072142000001,26256.912114999999,24462.399841308594,24159.302307128903,22627.609199800001,19459.058839000001
A24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,0,0,6.090030193,6.090030193,6.090030193,6.090030193,0,0,0,0,219286.40703007724,365473.28503000003
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,13575.076762999999,7454.7467772999998,7015.8532407000002,6728.4685896000001,6308.5551348999998,6162.2606476000001,5823.0992904000004,5241.7441098999998,4948.2320270538321,4597.4322528839111,5840.4440682599998,5056.8379532999998
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,10186.530334999999,9446.1420290000005,9446.3139037000001,9338.4310604000002,9400.1181331999996,9417.1086732000003,9250.3559566000004,9175.8537672000002,9203.6849365234375,9221.2662734985352,9384.9453549999998,9344.0329892000009
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,634.3475952,320.2760925,320.2760925,320.2760925,320.2760925,320.2760925,320.2760925,320.2760925,320.27609252929687,320.27609252929687,320.27609436,320.27609560000002
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,0,2067.9750979999999,2128.0891109999998,2159.905029,2185.360107,2210.8110350000002,2137.173096,2279.3620609999998,2326.2849121093755,2361.173095703125,1664.5214027999998,1355.4762639999999
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,2958.2275696000002,3251.2130127,3005.0304259999998,2907.4790954999999,2856.6248169,2921.9205320999999,3625.7645266,3618.4759519999998,3670.234985351562,3605.6809082031245,2623.54506872,2369.2214972000002
A24033XL0_5340_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,1524.031982,1524.031982,1524.031982,1524.031982,1524.031982,1524.031982,1462.7010499999999,1462.7010499999999,1462.7010498046877,1462.7010498046877,1522.6554212000001,1521.7377140000001
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,69955.116427000001,38414.832032999999,36154.156537000003,34672.731828000004,32527.900980999999,31754.679478999999,30008.205794000001,27011.281013,25499.083847045898,23691.29267120361,31611.986668000001,28583.873422000001
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,47260.016361000002,27207.392208000001,26478.629276,28265.638428999999,28457.578002999999,28895.743649,32525.944943999999,26757.962772999999,28157.912750244141,28832.484649658203,26428.393534400002,26394.903040000001
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,2753.3549800000001,1390.1429439999999,1390.1429439999999,1390.1429439999999,1390.1429439999999,1390.1429439999999,1390.1429439999999,1390.1429439999999,1390.1429443359375,1390.1429443359375,1390.1430651999999,1390.1431459999999
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,11839.900390000001,24155.439450000002,24625.640630000002,24861.449219999999,25049.599610000001,25237.769530000001,12425.66992,15142.349609999999,15197.9296875,15244.580078124998,20188.579682,17230.539049999999
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,211769.33064,212474.30991000001,197280.21468999999,178680.12890000001,177451.73603999999,178993.09604,161422.76595999999,185069.42220999999,173649.02767944339,171301.25814819339,171459.86158599998,154246.29285
A24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,0,102.06739810000001,254.65069579999999,254.65069579999999,254.65069579999999,254.65069579999999,60.941181180000001,60.941181180000001,60.941181182861328,1261.0081977844241,254.52515714,254.44146470000001
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,25144.131667000001,13807.584414000001,12995.083053,12462.466834999999,11693.030693999999,11413.858436,10785.994144,9708.8123663999995,9165.0931015014648,8515.4037437438983,10817.810305200001,9366.2951400000002
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,17831.03674,13629.957032,13461.619204000001,13463.202393,13409.70282,13586.983217999999,13293.113954,12394.418627999999,12473.406387329103,12557.532089233398,13377.8932246,13322.075905
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,356.0487976,179.76570129999999,179.76570129999999,179.76570129999999,179.76570129999999,179.76570129999999,179.76570129999999,179.76570129999999,179.76570129394531,179.76570129394531,179.76570369999999,179.76570530000001
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,3230.6579590000001,6138.6528319999998,6433.9902339999999,6580.5458980000003,6704.3051759999998,6824.7690430000002,5846.5839839999999,5725.5908200000003,5788.9560546874991,5847.2080078125009,5051.4149452000001,4129.6980860000003
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,20704.123167999998,26371.478881999999,24584.786254999999,22730.007493000001,23325.608444000001,22891.985843999999,24696.543457,27950.291011000001,26731.590332031246,26306.1279296875,20937.314565799999,18505.666773000001
A24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,479858.68768999999,115817.86242999999,274709.17492999998,192788.36243000001,138419.86243000001,136124.95623000001,128237.8374,138393.74369999999,121773.81411743166,85919.071929931655,333556.170392,372787.50069999998
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,25265.659617000001,13874.157632,13254.460032000001,12720.476972,11876.058439,11601.319403,10969.641677,9931.1503685999996,9396.9714355468768,8737.3378410339355,11294.806896720002,9988.3714732000008
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,7359.0814821000004,6364.6812134000002,6234.4344479000001,6393.7117618000002,6487.5888672999999,6572.0938718999996,7402.4331663000003,6964.6227497,7122.8655395507812,7217.3821258544922,6199.7911959800003,6176.6956946999999
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,249.6463928,126.0440979,126.0440979,126.0440979,126.0440979,126.0440979,126.0440979,126.0440979,126.04409790039062,126.04409790039062,126.04409796,126.04409800000001
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,945.23162839999998,3906.1210940000001,4071.4829100000002,4150.296875,4275.6640630000002,4397.6191410000001,4053.4370119999999,4157.6689450000003,4278.259765625,4358.3208007812491,3193.5503634000002,2608.2619989999998
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,29428.597836000001,24288.556822999999,22025.226989999999,20129.665000000001,19882.452781,20196.076172000001,15708.535889000001,17989.504150000001,17052.894775390625,16807.876953125,19051.871790599998,17069.634990999999
A24033XL3_4710_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24033XL3_4711_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,13720.80573,7534.4591965999998,7091.3967224999997,6800.9281209000001,6385.3460628000003,6228.2230139000003,5885.7677442000004,5297.9377856000001,5001.6080322265616,4646.5841674804687,5903.2564099800002,5111.1628682999999
A24033XL3_4711_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,6014.7772526999997,5775.5714411999998,5796.3488153999997,5773.1656795999997,5846.7632749000004,5874.4730528,6249.8167111000002,6090.1234285999999,6175.6952362060556,6213.9356956481934,5759.6578366800004,5735.1971842000003
A24033XL3_4711_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,85.939002990000006,43.389789579999999,43.389789579999999,43.389789579999999,43.389789579999999,43.389789579999999,43.389789579999999,43.389789579999999,43.389789581298842,43.389789581298842,43.389789712000002,43.389789800000003
A24033XL3_4711_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,1078.545044,1529.9670410000001,1539.130981,1545.4019780000001,1561.0789789999999,1573.6240230000001,1680.389038,1553.883057,1555.7370605468748,1554.7139892578125,1197.5556734199999,969.83880169999998
A24033XL3_4711_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,5602.4390872000004,5524.4923091999999,5288.5964359,4953.7032181000004,4900.5964893,4929.6160892999997,3686.3107527000002,4160.6574409000004,3886.9497337341313,3832.3111419677748,4448.3228416600004,3888.1404455000002
